id,name,dateStart,dateEnd,type,questionQty
3378,Кубок Красной Обезьяны,2016-01-08T19:00:00+03:00,2016-01-12T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3379,Серия MASTERS. Синхрон Матвеева,2016-03-18T19:00:00+03:00,2016-03-22T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3380,Открытие сезона,2015-09-04T19:00:00+03:00,2015-09-08T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
3381,Серия MASTERS. Горький октябрь,2015-11-06T19:00:00+03:00,2015-11-10T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3382,На фоне ковра,2015-05-31T13:15:00+03:00,2015-05-31T15:15:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3383,Синхрон Моносова,2015-11-13T19:00:00+03:00,2015-11-17T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3384,Киевские кручи. Сентябрь,2015-09-18T18:30:00+03:00,2015-09-22T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3385,Киевские кручи. Ноябрь,2015-11-06T18:30:00+03:00,2015-11-10T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3386,Киевские кручи. Февраль,2016-02-12T18:30:00+03:00,2016-02-16T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3387,Киевские кручи. Апрель,2016-04-15T18:30:00+03:00,2016-04-19T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3388,Киевские кручи. Май,2016-05-27T18:30:00+03:00,2016-05-31T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3389,Кубок Ломоносова,2015-10-31T13:00:00+03:00,2015-11-01T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
3391,Кубок провинций,2015-10-16T12:00:00+03:00,2015-10-19T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3392,Кубок Луодиса,2015-07-18T14:00:00+03:00,2015-07-19T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
3393,Открытый Кубок Украины,2015-06-27T15:00:00+03:00,2015-06-28T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
3394,Открытый молодёжный синхронный кубок,2015-10-02T18:30:00+03:00,2015-10-06T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3395,Открытый молодёжный синхронный кубок,2016-03-11T18:30:00+03:00,2016-03-15T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3396,Ивантеллект,2016-06-11T18:00:00+03:00,2016-06-15T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3397,Серия MASTERS. Синхрон Солахяна,2016-04-22T19:00:00+03:00,2016-04-26T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3399,До заката,2015-06-25T19:00:00+03:00,2015-06-25T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3400,Олимпийский кубок Ростова,2015-06-28T14:00:00+03:00,2015-06-28T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
3403,Открытый чемпионат Реутова,2015-09-12T13:00:00+03:00,2015-09-12T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3404,Осенний Синхронный Умлаут,2015-10-29T21:00:00+03:00,2015-11-02T21:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3405,Синхрон Кубка Европы,2015-11-06T19:00:00+03:00,2015-11-10T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3406,Пущинские дали – синхрон,2015-07-17T14:00:00+03:00,2015-07-21T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
3407,Зеркало Нестерки,2015-11-07T13:00:00+03:00,2015-11-11T13:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3408,Серия Premier. Третий звонок,2015-08-29T00:05:00+03:00,2015-09-01T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3409,Серия Гран-при. 1 этап,2015-09-11T16:00:00+03:00,2015-09-15T16:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3410,Серия Гран-при. 2 этап,2015-10-17T00:05:00+03:00,2015-10-20T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3411,Серия Гран-при. 3 этап,2015-11-21T00:05:00+03:00,2015-11-24T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3412,Серия Гран-при. 4 этап,2015-12-19T00:05:00+03:00,2015-12-22T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3413,Серия Гран-при. 5 этап,2016-02-27T00:05:00+03:00,2016-03-01T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3414,Серия Гран-при. 6 этап,2016-03-26T00:05:00+03:00,2016-03-29T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3415,Серия Гран-при. 7 этап,2016-04-22T20:00:00+03:00,2016-04-26T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3416,Кубок метаморфоз,2015-07-19T11:30:00+03:00,2015-07-19T15:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3417,Лошадь Пржевальского,2015-09-04T19:00:00+03:00,2015-09-08T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3418,Маска,2015-06-28T14:00:00+03:00,2015-06-28T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3419,Студенческий чемпионат Санкт-Петербурга,2015-11-29T11:00:00+03:00,2015-11-29T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
3420,Каспийский бриз,2015-09-10T20:00:00+03:00,2015-09-14T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3421,Кубок Азовского моря,2015-07-25T14:00:00+03:00,2015-07-26T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
3422,ОК КАМ,2015-07-24T20:00:00+03:00,2015-07-25T00:15:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3423,Кубок Азовского моря - синхрон,2015-07-30T20:00:00+03:00,2015-08-03T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3424,Улыбки зимней ночи,2016-01-22T19:00:00+03:00,2016-01-26T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3425,Земляничная соната,2016-06-17T18:30:00+03:00,2016-06-21T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3426,Кубок Иерусалима,2016-05-20T19:00:00+03:00,2016-05-24T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3427,Кубок Ичеришехер,2015-07-25T08:00:00+03:00,2015-07-26T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3428,Осенняя поляна,2015-10-09T18:00:00+03:00,2015-10-13T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3429,Чемпионат Армении,2015-07-12T11:00:00+03:00,2015-07-12T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3430,Кубок Москвы,2015-10-18T12:00:00+03:00,2015-10-18T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3431,Янтарная Сова,2015-08-22T12:00:00+03:00,2015-08-23T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
3432,Кубок Губернатора Тверской области,2015-09-26T12:00:00+03:00,2015-09-27T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
3433,Кубок Евразии,2015-09-12T14:00:00+03:00,2015-09-13T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
3434,Кубок весей,2015-12-26T13:50:00+03:00,2015-12-26T17:20:00+03:00,"{'id': 6, 'name': 'Строго синхронный'}","{'1': 12, '2': 12, '3': 12}"
3435,Кубок невМоГоТУ,2015-10-30T19:00:00+03:00,2015-11-03T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3436,21+,2016-02-13T14:10:00+03:00,2016-02-13T17:20:00+03:00,"{'id': 6, 'name': 'Строго синхронный'}","{'1': 12, '2': 12, '3': 12}"
3437,Апрельские тезисы,2016-04-23T12:40:00+03:00,2016-04-23T15:40:00+03:00,"{'id': 6, 'name': 'Строго синхронный'}","{'1': 12, '2': 12, '3': 12}"
3438,Мемориал Диара Туганбаева. Синхрон,2016-06-05T00:55:00+03:00,2016-06-08T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3439,Зеркало Кубка Евразии,2015-09-18T19:00:00+03:00,2015-09-22T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3442,Франконские игры. Гала-турнир,2015-08-29T14:00:00+03:00,2015-08-29T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3444,День независимости,2015-08-21T15:00:00+03:00,2015-08-25T15:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3445,Соликамская осень - синхрон,2015-09-19T00:00:00+03:00,2015-09-20T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3446,Соликамская осень,2015-09-19T13:30:00+03:00,2015-09-20T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3447,Зеркало Знатокиады,2015-09-05T14:00:00+03:00,2015-09-06T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
3448,Летние зори. Олимпийский кубок,2015-08-20T16:00:00+03:00,2015-08-20T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3449,Стокгольмский синхрон,2016-08-19T19:00:00+03:00,2016-08-23T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
3450,ОВСЧ. 1 тур,2015-09-25T20:00:00+03:00,2015-09-29T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3451,ОВСЧ. 2 тур,2015-10-23T20:00:00+03:00,2015-10-27T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3452,Кубок главы ГО Заречный,2015-09-13T10:00:00+03:00,2015-09-13T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 10, '2': 10, '3': 10, '4': 10, '5': 10}"
3453,Неон,2015-09-11T20:00:00+03:00,2015-09-15T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3454,ОЧВР. 1 отборочный этап.,2015-10-02T19:00:00+03:00,2015-10-06T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3455,Кубок Полесья,2015-09-19T15:00:00+03:00,2015-09-20T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3456,Кубок малых городов,2015-10-17T10:00:00+03:00,2015-10-21T10:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3457,ОВСЧ. 3 тур,2015-11-20T20:00:00+03:00,2015-11-24T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3458,ОВСЧ. 4 тур,2015-12-11T20:00:00+03:00,2015-12-15T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3459,ОВСЧ. 5 тур,2016-02-05T20:00:00+03:00,2016-02-09T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3460,ОВСЧ. 6 тур,2016-03-04T20:00:00+03:00,2016-03-08T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3461,ОЧВР. 2 отборочный этап,2015-11-13T19:00:00+03:00,2015-11-17T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3462,ОЧВР. 3 отборочный этап,2015-12-18T19:00:00+03:00,2015-12-22T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3463,Финал ОЧВР,2016-03-26T12:00:00+03:00,2016-03-27T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3466,Шёлковый путь,2016-07-29T12:00:00+03:00,2016-08-01T19:40:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 13, '2': 13, '3': 13}"
3468,Кубок городов,2016-04-01T00:00:00+03:00,2016-04-04T21:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3469,Кубок чемпионов,2016-06-04T10:00:00+03:00,2016-06-06T21:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3470,Альпийский Эдельвейс,2015-08-22T14:00:00+03:00,2015-08-22T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3471,Гвидон,2015-09-19T12:00:00+03:00,2015-09-20T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
3472,Общее дело,2015-10-17T10:00:00+03:00,2015-10-18T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3473,Кубок Мюнхгаузена,2015-10-17T14:00:00+03:00,2015-10-18T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 14, '2': 14}"
3474,Эйлатиада. Кубок дружбы,2015-10-23T20:00:00+03:00,2015-10-27T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3475,Чемпионат Минска. Лига Б. Тур первый.,2015-09-24T18:45:00+03:00,2015-09-24T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3476,Чемпионат Минска. Лига Б. Тур второй.,2015-11-09T18:45:00+03:00,2015-11-09T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3477,Чемпионат Минска. Лига Б. Тур третий.,2015-12-07T18:45:00+03:00,2015-12-07T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3478,Чемпионат Минска. Лига Б. Тур четвёртый.,2016-02-15T18:45:00+03:00,2016-02-15T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3479,Чемпионат Минска. Лига Б. Тур пятый.,2016-03-14T18:45:00+03:00,2016-03-14T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3480,Чемпионат Минска. Лига Б. Тур шестой.,2016-04-04T18:45:00+03:00,2016-04-04T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3481,Вопросы категории Б. Этап 1.,2015-09-27T06:00:00+03:00,2015-09-30T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3482,Вопросы категории Б. Этап 2.,2015-11-15T06:00:00+03:00,2015-11-18T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3483,Вопросы категории Б. Этап 3.,2015-12-13T06:00:00+03:00,2015-12-16T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3484,Вопросы категории Б. Этап 4.,2016-02-21T06:00:00+03:00,2016-02-24T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3485,Вопросы категории Б. Этап 5.,2016-03-19T19:00:00+03:00,2016-03-23T18:45:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3486,Вопросы категории Б. Этап 6.,2016-04-09T19:05:00+03:00,2016-04-13T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
3487,Вопросы категории Б. Общий зачёт.,2015-09-27T06:00:00+03:00,2016-04-13T23:00:00+03:00,"{'id': 5, 'name': 'Общий зачёт'}","{'1': 36, '2': 36, '3': 36, '4': 36, '5': 36, '6': 36}"
3488,Чемпионат Минска. Общий зачёт.,2015-09-24T18:45:00+03:00,2016-05-16T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 36, '2': 36, '3': 36, '4': 36, '5': 36, '6': 36, '7': 36, '8': 36, '9': 36, '10': 36, '11': 36, '12': 36, '13': 36}"
3489,Студенческая лига Сибири. I тур,2015-10-09T19:00:00+03:00,2015-10-13T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3490,Студенческая лига Сибири. II тур,2015-11-13T09:00:00+03:00,2015-11-16T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3491,Студенческая лига Сибири. III тур,2015-12-18T09:00:00+03:00,2015-12-21T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3492,Студенческая лига Сибири IV тур,2016-02-12T09:00:00+03:00,2016-02-16T09:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3493,Студенческая лига Сибири V тур,2016-03-11T09:00:00+03:00,2016-03-15T09:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3494,Студенческая лига Сибири VI тур,2016-03-25T09:00:00+03:00,2016-03-29T09:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3495,Чемпионат мира. Отборочный этап,2015-11-13T13:00:00+03:00,2015-11-13T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
3496,Чемпионат мира. Малый финал,2015-11-14T13:00:00+03:00,2015-11-14T17:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3497,Чемпионат мира. Финал,2015-11-14T13:00:00+03:00,2015-11-14T17:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3498,Кубок Спринтера,2015-09-15T19:00:00+03:00,2015-09-15T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
3499,Кубок Эйлата,2015-10-16T14:00:00+03:00,2015-10-16T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
3500,Серия Premier. Красно-жёлтые дни,2015-10-03T00:05:00+03:00,2015-10-06T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
3501,"Летний Братский кубок ""От Винта""",2015-09-04T18:30:00+03:00,2015-09-04T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
3502,Синхронный Кубок Хайфы,2016-01-08T19:00:00+03:00,2016-01-12T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
3503,Студенческий чемпионат Свердловской области,2015-10-03T13:00:00+03:00,2015-10-03T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
3504,Гостиный двор,2015-11-21T13:00:00+03:00,2015-11-22T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
